loop_number:439, bump_number:25, step_number:500, totalValence:-557
loop_number:439, bump_number:25, step_number:501, totalValence:-558
loop_number:439, bump_number:25, step_number:502, totalValence:-553
loop_number:439, bump_number:25, step_number:503, totalValence:-554
loop_number:439, bump_number:25, step_number:504, totalValence:-549
loop_number:440, bump_number:25, step_number:505, totalValence:-551
loop_number:441, bump_number:25, step_number:506, totalValence:-552
loop_number:442, bump_number:25, step_number:507, totalValence:-555
loop_number:442, bump_number:25, step_number:508, totalValence:-556
loop_number:442, bump_number:25, step_number:509, totalValence:-551
loop_number:442, bump_number:25, step_number:510, totalValence:-552
loop_number:442, bump_number:25, step_number:511, totalValence:-547
loop_number:443, bump_number:25, step_number:512, totalValence:-548
loop_number:443, bump_number:25, step_number:513, totalValence:-543
loop_number:444, bump_number:25, step_number:514, totalValence:-545
loop_number:445, bump_number:25, step_number:515, totalValence:-546
loop_number:446, bump_number:25, step_number:516, totalValence:-549
loop_number:446, bump_number:25, step_number:517, totalValence:-550
loop_number:446, bump_number:25, step_number:518, totalValence:-545
loop_number:446, bump_number:25, step_number:519, totalValence:-546
loop_number:446, bump_number:25, step_number:520, totalValence:-541
loop_number:447, bump_number:25, step_number:521, totalValence:-542
loop_number:447, bump_number:25, step_number:522, totalValence:-537
loop_number:448, bump_number:25, step_number:523, totalValence:-539
loop_number:449, bump_number:25, step_number:524, totalValence:-540
loop_number:450, bump_number:25, step_number:525, totalValence:-543
loop_number:450, bump_number:25, step_number:526, totalValence:-544
loop_number:450, bump_number:25, step_number:527, totalValence:-539
loop_number:450, bump_number:25, step_number:528, totalValence:-540
loop_number:450, bump_number:25, step_number:529, totalValence:-535
loop_number:451, bump_number:25, step_number:530, totalValence:-537
loop_number:452, bump_number:25, step_number:531, totalValence:-538
loop_number:452, bump_number:25, step_number:532, totalValence:-541
loop_number:452, bump_number:25, step_number:533, totalValence:-542
loop_number:452, bump_number:25, step_number:534, totalValence:-537
loop_number:452, bump_number:25, step_number:535, totalValence:-539
loop_number:453, bump_number:26, step_number:536, totalValence:-549
loop_number:454, bump_number:26, step_number:537, totalValence:-551
loop_number:455, bump_number:26, step_number:538, totalValence:-554
loop_number:456, bump_number:26, step_number:539, totalValence:-556
loop_number:457, bump_number:26, step_number:540, totalValence:-557
loop_number:457, bump_number:26, step_number:541, totalValence:-560
loop_number:457, bump_number:26, step_number:542, totalValence:-561
loop_number:457, bump_number:26, step_number:543, totalValence:-556
loop_number:457, bump_number:26, step_number:544, totalValence:-558
loop_number:458, bump_number:26, step_number:545, totalValence:-561
loop_number:459, bump_number:26, step_number:546, totalValence:-563
loop_number:460, bump_number:26, step_number:547, totalValence:-565
loop_number:461, bump_number:26, step_number:548, totalValence:-566
loop_number:462, bump_number:26, step_number:549, totalValence:-569
loop_number:462, bump_number:26, step_number:550, totalValence:-570
loop_number:462, bump_number:26, step_number:551, totalValence:-565
loop_number:462, bump_number:26, step_number:552, totalValence:-567
loop_number:463, bump_number:26, step_number:553, totalValence:-569
loop_number:464, bump_number:27, step_number:554, totalValence:-579
loop_number:465, bump_number:27, step_number:555, totalValence:-582
loop_number:466, bump_number:27, step_number:556, totalValence:-583
loop_number:466, bump_number:27, step_number:557, totalValence:-578
loop_number:467, bump_number:27, step_number:558, totalValence:-580
loop_number:468, bump_number:27, step_number:559, totalValence:-582
loop_number:469, bump_number:27, step_number:560, totalValence:-585
loop_number:470, bump_number:27, step_number:561, totalValence:-586
loop_number:470, bump_number:27, step_number:562, totalValence:-581
loop_number:471, bump_number:27, step_number:563, totalValence:-582
loop_number:471, bump_number:27, step_number:564, totalValence:-577
loop_number:472, bump_number:27, step_number:565, totalValence:-579
loop_number:473, bump_number:27, step_number:566, totalValence:-581
loop_number:474, bump_number:27, step_number:567, totalValence:-584
loop_number:475, bump_number:27, step_number:568, totalValence:-586
loop_number:476, bump_number:27, step_number:569, totalValence:-588
loop_number:477, bump_number:27, step_number:570, totalValence:-591
loop_number:477, bump_number:27, step_number:571, totalValence:-593
loop_number:478, bump_number:27, step_number:572, totalValence:-594
loop_number:478, bump_number:27, step_number:573, totalValence:-597
loop_number:478, bump_number:27, step_number:574, totalValence:-598
loop_number:478, bump_number:27, step_number:575, totalValence:-593
loop_number:478, bump_number:27, step_number:576, totalValence:-594
loop_number:478, bump_number:27, step_number:577, totalValence:-589
loop_number:479, bump_number:27, step_number:578, totalValence:-590
loop_number:479, bump_number:27, step_number:579, totalValence:-585
loop_number:480, bump_number:27, step_number:580, totalValence:-587
loop_number:481, bump_number:27, step_number:581, totalValence:-589
loop_number:482, bump_number:27, step_number:582, totalValence:-591
loop_number:483, bump_number:27, step_number:583, totalValence:-594
loop_number:484, bump_number:27, step_number:584, totalValence:-595
loop_number:484, bump_number:27, step_number:585, totalValence:-590
loop_number:485, bump_number:27, step_number:586, totalValence:-591
loop_number:485, bump_number:27, step_number:587, totalValence:-586
loop_number:486, bump_number:27, step_number:588, totalValence:-587
loop_number:486, bump_number:27, step_number:589, totalValence:-582
loop_number:487, bump_number:27, step_number:590, totalValence:-584
loop_number:488, bump_number:27, step_number:591, totalValence:-585
loop_number:488, bump_number:27, step_number:592, totalValence:-588
loop_number:488, bump_number:27, step_number:593, totalValence:-589
loop_number:488, bump_number:27, step_number:594, totalValence:-584
loop_number:488, bump_number:27, step_number:595, totalValence:-585
loop_number:488, bump_number:27, step_number:596, totalValence:-580
loop_number:489, bump_number:27, step_number:597, totalValence:-582
loop_number:490, bump_number:27, step_number:598, totalValence:-583
loop_number:490, bump_number:27, step_number:599, totalValence:-586
loop_number:490, bump_number:27, step_number:600, totalValence:-587
loop_number:490, bump_number:27, step_number:601, totalValence:-582
loop_number:490, bump_number:27, step_number:602, totalValence:-584
loop_number:491, bump_number:27, step_number:603, totalValence:-586
loop_number:492, bump_number:27, step_number:604, totalValence:-587
loop_number:493, bump_number:27, step_number:605, totalValence:-590
loop_number:494, bump_number:27, step_number:606, totalValence:-591
loop_number:494, bump_number:27, step_number:607, totalValence:-586
loop_number:495, bump_number:27, step_number:608, totalValence:-588
loop_number:496, bump_number:27, step_number:609, totalValence:-589
loop_number:496, bump_number:27, step_number:610, totalValence:-592
loop_number:496, bump_number:27, step_number:611, totalValence:-593
loop_number:496, bump_number:27, step_number:612, totalValence:-588
loop_number:496, bump_number:27, step_number:613, totalValence:-589
loop_number:496, bump_number:27, step_number:614, totalValence:-584
loop_number:497, bump_number:27, step_number:615, totalValence:-586
loop_number:498, bump_number:27, step_number:616, totalValence:-587
loop_number:498, bump_number:27, step_number:617, totalValence:-590
loop_number:498, bump_number:27, step_number:618, totalValence:-591
loop_number:498, bump_number:27, step_number:619, totalValence:-586
loop_number:498, bump_number:27, step_number:620, totalValence:-587
loop_number:498, bump_number:27, step_number:621, totalValence:-582
loop_number:499, bump_number:27, step_number:622, totalValence:-583
loop_number:499, bump_number:27, step_number:623, totalValence:-578
loop_number:500, bump_number:27, step_number:624, totalValence:-580
loop_number:501, bump_number:27, step_number:625, totalValence:-581
loop_number:501, bump_number:27, step_number:626, totalValence:-584
loop_number:501, bump_number:27, step_number:627, totalValence:-585
loop_number:501, bump_number:27, step_number:628, totalValence:-580
loop_number:501, bump_number:27, step_number:629, totalValence:-581
loop_number:501, bump_number:27, step_number:630, totalValence:-576
loop_number:502, bump_number:27, step_number:631, totalValence:-577
loop_number:502, bump_number:27, step_number:632, totalValence:-572
loop_number:503, bump_number:27, step_number:633, totalValence:-574
loop_number:504, bump_number:27, step_number:634, totalValence:-575
loop_number:504, bump_number:27, step_number:635, totalValence:-578
loop_number:504, bump_number:27, step_number:636, totalValence:-579
loop_number:504, bump_number:27, step_number:637, totalValence:-574
loop_number:504, bump_number:27, step_number:638, totalValence:-575
loop_number:504, bump_number:27, step_number:639, totalValence:-570
loop_number:505, bump_number:27, step_number:640, totalValence:-572
loop_number:506, bump_number:27, step_number:641, totalValence:-573
loop_number:506, bump_number:27, step_number:642, totalValence:-576
loop_number:506, bump_number:27, step_number:643, totalValence:-577
loop_number:506, bump_number:27, step_number:644, totalValence:-572
loop_number:506, bump_number:27, step_number:645, totalValence:-574
loop_number:507, bump_number:27, step_number:646, totalValence:-575
loop_number:508, bump_number:27, step_number:647, totalValence:-577
loop_number:509, bump_number:27, step_number:648, totalValence:-579
loop_number:510, bump_number:27, step_number:649, totalValence:-581
loop_number:511, bump_number:27, step_number:650, totalValence:-584
loop_number:512, bump_number:27, step_number:651, totalValence:-585
loop_number:512, bump_number:27, step_number:652, totalValence:-580
loop_number:513, bump_number:27, step_number:653, totalValence:-582
loop_number:514, bump_number:27, step_number:654, totalValence:-583
loop_number:514, bump_number:27, step_number:655, totalValence:-586
loop_number:514, bump_number:27, step_number:656, totalValence:-587
loop_number:514, bump_number:27, step_number:657, totalValence:-582
loop_number:514, bump_number:27, step_number:658, totalValence:-583
loop_number:514, bump_number:27, step_number:659, totalValence:-578
loop_number:515, bump_number:27, step_number:660, totalValence:-580
loop_number:516, bump_number:27, step_number:661, totalValence:-581
loop_number:516, bump_number:27, step_number:662, totalValence:-584
loop_number:516, bump_number:27, step_number:663, totalValence:-585
loop_number:516, bump_number:27, step_number:664, totalValence:-580
loop_number:516, bump_number:27, step_number:665, totalValence:-581
loop_number:516, bump_number:27, step_number:666, totalValence:-576
loop_number:517, bump_number:27, step_number:667, totalValence:-577
loop_number:517, bump_number:27, step_number:668, totalValence:-572
loop_number:518, bump_number:27, step_number:669, totalValence:-574
loop_number:519, bump_number:27, step_number:670, totalValence:-575
loop_number:519, bump_number:27, step_number:671, totalValence:-578
loop_number:519, bump_number:27, step_number:672, totalValence:-579
loop_number:519, bump_number:27, step_number:673, totalValence:-574
loop_number:519, bump_number:27, step_number:674, totalValence:-575
loop_number:519, bump_number:27, step_number:675, totalValence:-570
loop_number:520, bump_number:27, step_number:676, totalValence:-571
loop_number:520, bump_number:27, step_number:677, totalValence:-566
loop_number:521, bump_number:27, step_number:678, totalValence:-568
loop_number:522, bump_number:27, step_number:679, totalValence:-569
loop_number:522, bump_number:27, step_number:680, totalValence:-572
loop_number:522, bump_number:27, step_number:681, totalValence:-573
loop_number:522, bump_number:27, step_number:682, totalValence:-568
loop_number:522, bump_number:27, step_number:683, totalValence:-569
loop_number:522, bump_number:27, step_number:684, totalValence:-564
loop_number:523, bump_number:27, step_number:685, totalValence:-566
loop_number:524, bump_number:27, step_number:686, totalValence:-567
loop_number:524, bump_number:27, step_number:687, totalValence:-570
loop_number:524, bump_number:27, step_number:688, totalValence:-571
loop_number:524, bump_number:27, step_number:689, totalValence:-566
loop_number:524, bump_number:27, step_number:690, totalValence:-568
loop_number:525, bump_number:27, step_number:691, totalValence:-571
loop_number:526, bump_number:27, step_number:692, totalValence:-572
loop_number:526, bump_number:27, step_number:693, totalValence:-567
loop_number:527, bump_number:27, step_number:694, totalValence:-569
loop_number:528, bump_number:27, step_number:695, totalValence:-570
loop_number:528, bump_number:27, step_number:696, totalValence:-573
loop_number:528, bump_number:27, step_number:697, totalValence:-574
loop_number:528, bump_number:27, step_number:698, totalValence:-569
loop_number:528, bump_number:27, step_number:699, totalValence:-570
loop_number:528, bump_number:27, step_number:700, totalValence:-565
loop_number:529, bump_number:27, step_number:701, totalValence:-567
loop_number:530, bump_number:27, step_number:702, totalValence:-568
loop_number:530, bump_number:27, step_number:703, totalValence:-571
loop_number:530, bump_number:27, step_number:704, totalValence:-572
loop_number:530, bump_number:27, step_number:705, totalValence:-567
loop_number:530, bump_number:27, step_number:706, totalValence:-568
loop_number:530, bump_number:27, step_number:707, totalValence:-563
loop_number:531, bump_number:27, step_number:708, totalValence:-564
loop_number:531, bump_number:27, step_number:709, totalValence:-559
loop_number:532, bump_number:27, step_number:710, totalValence:-561
loop_number:533, bump_number:27, step_number:711, totalValence:-562
loop_number:533, bump_number:27, step_number:712, totalValence:-565
loop_number:533, bump_number:27, step_number:713, totalValence:-566
loop_number:533, bump_number:27, step_number:714, totalValence:-561
loop_number:533, bump_number:27, step_number:715, totalValence:-562
loop_number:533, bump_number:27, step_number:716, totalValence:-557
loop_number:534, bump_number:27, step_number:717, totalValence:-558
loop_number:534, bump_number:27, step_number:718, totalValence:-553
loop_number:535, bump_number:27, step_number:719, totalValence:-555
loop_number:536, bump_number:27, step_number:720, totalValence:-556
loop_number:536, bump_number:27, step_number:721, totalValence:-559
loop_number:536, bump_number:27, step_number:722, totalValence:-560
loop_number:536, bump_number:27, step_number:723, totalValence:-555
loop_number:536, bump_number:27, step_number:724, totalValence:-556
loop_number:536, bump_number:27, step_number:725, totalValence:-551
loop_number:537, bump_number:27, step_number:726, totalValence:-553
loop_number:538, bump_number:27, step_number:727, totalValence:-554
loop_number:538, bump_number:27, step_number:728, totalValence:-557
loop_number:538, bump_number:27, step_number:729, totalValence:-558
loop_number:538, bump_number:27, step_number:730, totalValence:-553
loop_number:538, bump_number:27, step_number:731, totalValence:-555
loop_number:539, bump_number:27, step_number:732, totalValence:-556
loop_number:540, bump_number:27, step_number:733, totalValence:-559
loop_number:541, bump_number:27, step_number:734, totalValence:-560
loop_number:541, bump_number:27, step_number:735, totalValence:-555
loop_number:542, bump_number:27, step_number:736, totalValence:-557
loop_number:543, bump_number:27, step_number:737, totalValence:-558
loop_number:543, bump_number:27, step_number:738, totalValence:-561
loop_number:543, bump_number:27, step_number:739, totalValence:-562
loop_number:543, bump_number:27, step_number:740, totalValence:-557
loop_number:543, bump_number:27, step_number:741, totalValence:-558
loop_number:543, bump_number:27, step_number:742, totalValence:-553
loop_number:544, bump_number:27, step_number:743, totalValence:-555
loop_number:545, bump_number:27, step_number:744, totalValence:-556
loop_number:545, bump_number:27, step_number:745, totalValence:-559
loop_number:545, bump_number:27, step_number:746, totalValence:-560
loop_number:545, bump_number:27, step_number:747, totalValence:-555
loop_number:545, bump_number:27, step_number:748, totalValence:-556
loop_number:545, bump_number:27, step_number:749, totalValence:-551
loop_number:546, bump_number:27, step_number:750, totalValence:-552
loop_number:546, bump_number:27, step_number:751, totalValence:-547
loop_number:547, bump_number:27, step_number:752, totalValence:-549
loop_number:548, bump_number:27, step_number:753, totalValence:-550
loop_number:548, bump_number:27, step_number:754, totalValence:-553
loop_number:548, bump_number:27, step_number:755, totalValence:-554
loop_number:548, bump_number:27, step_number:756, totalValence:-549
loop_number:548, bump_number:27, step_number:757, totalValence:-550
loop_number:548, bump_number:27, step_number:758, totalValence:-545
loop_number:549, bump_number:27, step_number:759, totalValence:-546
loop_number:549, bump_number:27, step_number:760, totalValence:-541
loop_number:550, bump_number:27, step_number:761, totalValence:-543
loop_number:551, bump_number:27, step_number:762, totalValence:-544
loop_number:551, bump_number:27, step_number:763, totalValence:-547
loop_number:551, bump_number:27, step_number:764, totalValence:-548
loop_number:551, bump_number:27, step_number:765, totalValence:-543
loop_number:551, bump_number:27, step_number:766, totalValence:-544
loop_number:551, bump_number:27, step_number:767, totalValence:-539
loop_number:552, bump_number:27, step_number:768, totalValence:-541
loop_number:553, bump_number:27, step_number:769, totalValence:-542
loop_number:553, bump_number:27, step_number:770, totalValence:-545
loop_number:553, bump_number:27, step_number:771, totalValence:-546
loop_number:553, bump_number:27, step_number:772, totalValence:-541
loop_number:553, bump_number:27, step_number:773, totalValence:-543
loop_number:554, bump_number:27, step_number:774, totalValence:-545
loop_number:555, bump_number:27, step_number:775, totalValence:-547
loop_number:556, bump_number:27, step_number:776, totalValence:-549
loop_number:557, bump_number:27, step_number:777, totalValence:-550
loop_number:558, bump_number:27, step_number:778, totalValence:-553
loop_number:559, bump_number:27, step_number:779, totalValence:-554
loop_number:559, bump_number:27, step_number:780, totalValence:-549
loop_number:560, bump_number:27, step_number:781, totalValence:-551
loop_number:561, bump_number:27, step_number:782, totalValence:-552
loop_number:561, bump_number:27, step_number:783, totalValence:-555
loop_number:561, bump_number:27, step_number:784, totalValence:-556
loop_number:561, bump_number:27, step_number:785, totalValence:-551
loop_number:561, bump_number:27, step_number:786, totalValence:-552
loop_number:561, bump_number:27, step_number:787, totalValence:-547
loop_number:562, bump_number:27, step_number:788, totalValence:-549
loop_number:563, bump_number:27, step_number:789, totalValence:-550
loop_number:563, bump_number:27, step_number:790, totalValence:-553
loop_number:563, bump_number:27, step_number:791, totalValence:-554
loop_number:563, bump_number:27, step_number:792, totalValence:-549
loop_number:563, bump_number:27, step_number:793, totalValence:-550
loop_number:563, bump_number:27, step_number:794, totalValence:-545
loop_number:564, bump_number:27, step_number:795, totalValence:-546
loop_number:564, bump_number:27, step_number:796, totalValence:-541
loop_number:565, bump_number:27, step_number:797, totalValence:-543
loop_number:566, bump_number:27, step_number:798, totalValence:-544
loop_number:566, bump_number:27, step_number:799, totalValence:-547
loop_number:566, bump_number:27, step_number:800, totalValence:-548
loop_number:566, bump_number:27, step_number:801, totalValence:-543
loop_number:566, bump_number:27, step_number:802, totalValence:-544
loop_number:566, bump_number:27, step_number:803, totalValence:-539
loop_number:567, bump_number:27, step_number:804, totalValence:-540
loop_number:567, bump_number:27, step_number:805, totalValence:-535
loop_number:568, bump_number:27, step_number:806, totalValence:-537
loop_number:569, bump_number:27, step_number:807, totalValence:-538
loop_number:569, bump_number:27, step_number:808, totalValence:-541
loop_number:569, bump_number:27, step_number:809, totalValence:-542
loop_number:569, bump_number:27, step_number:810, totalValence:-537
loop_number:569, bump_number:27, step_number:811, totalValence:-538
loop_number:569, bump_number:27, step_number:812, totalValence:-533
loop_number:570, bump_number:27, step_number:813, totalValence:-535
loop_number:571, bump_number:27, step_number:814, totalValence:-536
loop_number:571, bump_number:27, step_number:815, totalValence:-539
loop_number:571, bump_number:27, step_number:816, totalValence:-540
loop_number:571, bump_number:27, step_number:817, totalValence:-535
loop_number:571, bump_number:27, step_number:818, totalValence:-537
loop_number:572, bump_number:27, step_number:819, totalValence:-540
loop_number:573, bump_number:27, step_number:820, totalValence:-541
loop_number:573, bump_number:27, step_number:821, totalValence:-536
loop_number:574, bump_number:27, step_number:822, totalValence:-538
loop_number:575, bump_number:27, step_number:823, totalValence:-539
loop_number:575, bump_number:27, step_number:824, totalValence:-542
loop_number:575, bump_number:27, step_number:825, totalValence:-543
loop_number:575, bump_number:27, step_number:826, totalValence:-538
loop_number:575, bump_number:27, step_number:827, totalValence:-539
loop_number:575, bump_number:27, step_number:828, totalValence:-534
loop_number:576, bump_number:27, step_number:829, totalValence:-536
loop_number:577, bump_number:27, step_number:830, totalValence:-537
loop_number:577, bump_number:27, step_number:831, totalValence:-540
loop_number:577, bump_number:27, step_number:832, totalValence:-541
loop_number:577, bump_number:27, step_number:833, totalValence:-536
loop_number:577, bump_number:27, step_number:834, totalValence:-537
loop_number:577, bump_number:27, step_number:835, totalValence:-532
loop_number:578, bump_number:27, step_number:836, totalValence:-533
loop_number:578, bump_number:27, step_number:837, totalValence:-528
loop_number:579, bump_number:27, step_number:838, totalValence:-530
loop_number:580, bump_number:27, step_number:839, totalValence:-531
loop_number:580, bump_number:27, step_number:840, totalValence:-534
loop_number:580, bump_number:27, step_number:841, totalValence:-535
loop_number:580, bump_number:27, step_number:842, totalValence:-530
loop_number:580, bump_number:27, step_number:843, totalValence:-531
loop_number:580, bump_number:27, step_number:844, totalValence:-526
loop_number:581, bump_number:27, step_number:845, totalValence:-527
loop_number:581, bump_number:27, step_number:846, totalValence:-522
loop_number:582, bump_number:27, step_number:847, totalValence:-524
loop_number:583, bump_number:27, step_number:848, totalValence:-525
loop_number:583, bump_number:27, step_number:849, totalValence:-528
loop_number:583, bump_number:27, step_number:850, totalValence:-529
loop_number:583, bump_number:27, step_number:851, totalValence:-524
loop_number:583, bump_number:27, step_number:852, totalValence:-525
loop_number:583, bump_number:27, step_number:853, totalValence:-520
loop_number:584, bump_number:27, step_number:854, totalValence:-522
loop_number:585, bump_number:27, step_number:855, totalValence:-523
loop_number:585, bump_number:27, step_number:856, totalValence:-526
loop_number:585, bump_number:27, step_number:857, totalValence:-527
loop_number:585, bump_number:27, step_number:858, totalValence:-522
loop_number:585, bump_number:27, step_number:859, totalValence:-524
loop_number:586, bump_number:27, step_number:860, totalValence:-527
loop_number:587, bump_number:27, step_number:861, totalValence:-529
loop_number:588, bump_number:27, step_number:862, totalValence:-530
loop_number:588, bump_number:27, step_number:863, totalValence:-533
loop_number:588, bump_number:27, step_number:864, totalValence:-534
loop_number:588, bump_number:27, step_number:865, totalValence:-529
loop_number:588, bump_number:27, step_number:866, totalValence:-531
loop_number:589, bump_number:27, step_number:867, totalValence:-532
loop_number:590, bump_number:27, step_number:868, totalValence:-534
loop_number:591, bump_number:28, step_number:869, totalValence:-544
loop_number:592, bump_number:28, step_number:870, totalValence:-545
loop_number:593, bump_number:28, step_number:871, totalValence:-547
loop_number:594, bump_number:28, step_number:872, totalValence:-549
loop_number:595, bump_number:28, step_number:873, totalValence:-552
loop_number:596, bump_number:28, step_number:874, totalValence:-554
loop_number:597, bump_number:28, step_number:875, totalValence:-555
loop_number:597, bump_number:28, step_number:876, totalValence:-558
loop_number:597, bump_number:28, step_number:877, totalValence:-559
loop_number:597, bump_number:28, step_number:878, totalValence:-554
loop_number:597, bump_number:28, step_number:879, totalValence:-556
loop_number:598, bump_number:28, step_number:880, totalValence:-559
loop_number:598, bump_number:28, step_number:881, totalValence:-560
loop_number:598, bump_number:28, step_number:882, totalValence:-555
loop_number:599, bump_number:28, step_number:883, totalValence:-557
loop_number:600, bump_number:28, step_number:884, totalValence:-558
loop_number:600, bump_number:28, step_number:885, totalValence:-561
loop_number:600, bump_number:28, step_number:886, totalValence:-562
loop_number:600, bump_number:28, step_number:887, totalValence:-557
loop_number:600, bump_number:28, step_number:888, totalValence:-558
loop_number:600, bump_number:28, step_number:889, totalValence:-553
loop_number:601, bump_number:28, step_number:890, totalValence:-555
loop_number:602, bump_number:28, step_number:891, totalValence:-556
loop_number:602, bump_number:28, step_number:892, totalValence:-559
loop_number:602, bump_number:28, step_number:893, totalValence:-560
loop_number:602, bump_number:28, step_number:894, totalValence:-555
loop_number:602, bump_number:28, step_number:895, totalValence:-556
loop_number:602, bump_number:28, step_number:896, totalValence:-551
loop_number:603, bump_number:28, step_number:897, totalValence:-552
loop_number:603, bump_number:28, step_number:898, totalValence:-547
loop_number:604, bump_number:28, step_number:899, totalValence:-549
loop_number:605, bump_number:28, step_number:900, totalValence:-550
loop_number:605, bump_number:28, step_number:901, totalValence:-553
loop_number:605, bump_number:28, step_number:902, totalValence:-554
loop_number:605, bump_number:28, step_number:903, totalValence:-549
loop_number:605, bump_number:28, step_number:904, totalValence:-550
loop_number:605, bump_number:28, step_number:905, totalValence:-545
loop_number:606, bump_number:28, step_number:906, totalValence:-546
loop_number:606, bump_number:28, step_number:907, totalValence:-541
loop_number:607, bump_number:28, step_number:908, totalValence:-543
loop_number:608, bump_number:28, step_number:909, totalValence:-544
loop_number:608, bump_number:28, step_number:910, totalValence:-547
loop_number:608, bump_number:28, step_number:911, totalValence:-548
loop_number:608, bump_number:28, step_number:912, totalValence:-543
loop_number:608, bump_number:28, step_number:913, totalValence:-544
loop_number:608, bump_number:28, step_number:914, totalValence:-539
loop_number:609, bump_number:28, step_number:915, totalValence:-541
loop_number:610, bump_number:28, step_number:916, totalValence:-542
loop_number:610, bump_number:28, step_number:917, totalValence:-545
loop_number:610, bump_number:28, step_number:918, totalValence:-546
loop_number:610, bump_number:28, step_number:919, totalValence:-541
loop_number:610, bump_number:28, step_number:920, totalValence:-543
loop_number:611, bump_number:28, step_number:921, totalValence:-546
loop_number:611, bump_number:28, step_number:922, totalValence:-547
loop_number:611, bump_number:28, step_number:923, totalValence:-542
loop_number:612, bump_number:28, step_number:924, totalValence:-544
loop_number:613, bump_number:28, step_number:925, totalValence:-545
loop_number:613, bump_number:28, step_number:926, totalValence:-548
loop_number:613, bump_number:28, step_number:927, totalValence:-549
loop_number:613, bump_number:28, step_number:928, totalValence:-544
loop_number:613, bump_number:28, step_number:929, totalValence:-545
loop_number:613, bump_number:28, step_number:930, totalValence:-540
loop_number:614, bump_number:28, step_number:931, totalValence:-542
loop_number:615, bump_number:28, step_number:932, totalValence:-543
loop_number:615, bump_number:28, step_number:933, totalValence:-546
loop_number:615, bump_number:28, step_number:934, totalValence:-547
loop_number:615, bump_number:28, step_number:935, totalValence:-542
loop_number:615, bump_number:28, step_number:936, totalValence:-543
loop_number:615, bump_number:28, step_number:937, totalValence:-538
loop_number:616, bump_number:28, step_number:938, totalValence:-539
loop_number:616, bump_number:28, step_number:939, totalValence:-534
loop_number:617, bump_number:28, step_number:940, totalValence:-536
loop_number:618, bump_number:28, step_number:941, totalValence:-537
loop_number:618, bump_number:28, step_number:942, totalValence:-540
loop_number:618, bump_number:28, step_number:943, totalValence:-541
loop_number:618, bump_number:28, step_number:944, totalValence:-536
loop_number:618, bump_number:28, step_number:945, totalValence:-537
loop_number:618, bump_number:28, step_number:946, totalValence:-532
loop_number:619, bump_number:28, step_number:947, totalValence:-533
loop_number:619, bump_number:28, step_number:948, totalValence:-528
loop_number:620, bump_number:28, step_number:949, totalValence:-530
loop_number:621, bump_number:28, step_number:950, totalValence:-531
loop_number:621, bump_number:28, step_number:951, totalValence:-534
loop_number:621, bump_number:28, step_number:952, totalValence:-535
loop_number:621, bump_number:28, step_number:953, totalValence:-530
loop_number:621, bump_number:28, step_number:954, totalValence:-531
loop_number:621, bump_number:28, step_number:955, totalValence:-526
loop_number:622, bump_number:28, step_number:956, totalValence:-528
loop_number:623, bump_number:28, step_number:957, totalValence:-529
loop_number:623, bump_number:28, step_number:958, totalValence:-532
loop_number:623, bump_number:28, step_number:959, totalValence:-533
loop_number:623, bump_number:28, step_number:960, totalValence:-528
loop_number:623, bump_number:28, step_number:961, totalValence:-530
loop_number:624, bump_number:28, step_number:962, totalValence:-533
loop_number:624, bump_number:28, step_number:963, totalValence:-534
loop_number:624, bump_number:28, step_number:964, totalValence:-529
loop_number:625, bump_number:28, step_number:965, totalValence:-531
loop_number:626, bump_number:28, step_number:966, totalValence:-532
loop_number:626, bump_number:28, step_number:967, totalValence:-535
loop_number:626, bump_number:28, step_number:968, totalValence:-536
loop_number:626, bump_number:28, step_number:969, totalValence:-531
loop_number:626, bump_number:28, step_number:970, totalValence:-532
loop_number:626, bump_number:28, step_number:971, totalValence:-527
loop_number:627, bump_number:28, step_number:972, totalValence:-529
loop_number:628, bump_number:28, step_number:973, totalValence:-530
loop_number:628, bump_number:28, step_number:974, totalValence:-533
loop_number:628, bump_number:28, step_number:975, totalValence:-534
loop_number:628, bump_number:28, step_number:976, totalValence:-529
loop_number:628, bump_number:28, step_number:977, totalValence:-530
loop_number:628, bump_number:28, step_number:978, totalValence:-525
loop_number:629, bump_number:28, step_number:979, totalValence:-526
loop_number:629, bump_number:28, step_number:980, totalValence:-521
loop_number:630, bump_number:28, step_number:981, totalValence:-523
loop_number:631, bump_number:28, step_number:982, totalValence:-524
loop_number:631, bump_number:28, step_number:983, totalValence:-527
loop_number:631, bump_number:28, step_number:984, totalValence:-528
loop_number:631, bump_number:28, step_number:985, totalValence:-523
loop_number:631, bump_number:28, step_number:986, totalValence:-524
loop_number:631, bump_number:28, step_number:987, totalValence:-519
loop_number:632, bump_number:28, step_number:988, totalValence:-520
loop_number:632, bump_number:28, step_number:989, totalValence:-515
loop_number:633, bump_number:28, step_number:990, totalValence:-517
loop_number:634, bump_number:28, step_number:991, totalValence:-518
loop_number:634, bump_number:28, step_number:992, totalValence:-521
loop_number:634, bump_number:28, step_number:993, totalValence:-522
loop_number:634, bump_number:28, step_number:994, totalValence:-517
loop_number:634, bump_number:28, step_number:995, totalValence:-518
loop_number:634, bump_number:28, step_number:996, totalValence:-513
loop_number:635, bump_number:28, step_number:997, totalValence:-515
loop_number:636, bump_number:28, step_number:998, totalValence:-516
loop_number:636, bump_number:28, step_number:999, totalValence:-519
